,Do not Touch This Cell,,,,,,,,,,,,,,,,,,,,,,,,,JP Server Start,2021-02-24,,,,,Today's Date UTC,,Whale,Huge Spender,,,WATCH MY BANNER PREVIEW VIDEO,,,,,,,5.2,,Misc,1800,,,,,,,Date Mult,0.7,,,k1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-29,2022-10-11,2026-08-14,2026-08-26,,49 Days,,,,,,,,,,,,,,,,,2160,"Event Rewards (Story, Bingo, Event Pt)",,,,,,Banner Type,1,2026-08-14 22:00:00,2026-08-26 21:59:59,Agnes Digital (Halloween) + Meisho Doto (Halloween),Mejiro Palmer + Daitaku Helios,,Agnes Digital (Halloween) + Meisho Doto (Halloween),Mejiro Palmer + Daitaku Helios,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,582,,,,,,,14,14,12,14,2026-08-14 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,414,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-29,2022-10-11,D-Day,49,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2026-08-26 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,60,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 1 (Mile CS Nambu Hai),,,,,,,,,2,2,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agnes Digital,Meisho Doto,Mejiro Palmer,Daitaku Helios,,,,,,Shinko Windy,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Halloween),(Halloween),,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,80,2026-08-22 22:00:00,k1,0,2026-08-30 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,0,Throughout,,,,,,,,2026-08-22,2026-08-30,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-11,2022-10-19,2026-08-22,2026-08-30,,57 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,1,2026-08-22 22:00:00,2026-08-30 21:59:59,Aston Machan,Maruzensky + Fine Motion,,Aston Machan,Maruzensky + Fine Motion,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,594,,,,,,,14,14,12,14,2026-08-22 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,422,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-11,2022-10-19,D-Day,57,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2026-08-30 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,64,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 1 (Shuuka Sho),,,,,,,,,0,0,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aston Machan,,Maruzensky,Fine Motion,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-08-24,2026-08-30,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,-1,2026-08-24 22:00:00,2026-08-30 21:59:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,597,,,,,,,14,14,12,14,2026-08-24 22:00:00,4,2026-08-29 21:59:59,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,424,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-14,2022-10-20,D-Day,59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,64,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2026-08-26 22:00:00,k1,0,2026-09-02 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,0,First Day,Hours,0,Throughout,,,,,,,,2026-08-26,2026-09-02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-17,2022-10-24,2026-08-26,2026-09-02,,61 Days,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,1,2026-08-26 22:00:00,2026-09-02 21:59:59,Seeking the Pearl (Rerun),Daiichi Ruby (Rerun),,Seeking the Pearl (Rerun),Daiichi Ruby (Rerun),,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,600,,,,,,,14,14,12,14,2026-08-26 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,426,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-17,2022-10-24,D-Day,61,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2026-09-02 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,67,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,7,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 1 (Kikka Sho),,,,,,,,,0,0,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seeking the Pearl,,Daiichi Ruby (Rerun),,K.S.Miracle (Rerun),,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Rerun),,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,80,2026-08-28 22:00:00,k1,2000,2026-09-06 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,2000,Throughout,,,,,,,,2026-08-28,2026-09-06,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-19,2022-10-28,2026-08-28,2026-09-06,,63 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,1500,2nd Aim for the Stars! Dream Team,,,,,,Banner Type,1,2026-08-28 22:00:00,2026-09-06 21:59:59,Yamanin Zephyr,Symboli Kris S Stamina,,Yamanin Zephyr,Symboli Kris S Stamina,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,602,,,,,,,16,16,15,18,2026-08-28 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Fine Motion),,,,,,Start Date,End Date,Global Datedif,428,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,Legend Race (Kawakami Princess),,,,,,2022-10-19,2022-10-28,D-Day,63,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2026-09-06 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,71,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,9,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 2 (Tenno Sho (Autumn)),,,,,,,,,2,2,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yamanin Zephyr,,Symboli Kris S Stamina,,Tsurumaru Tsuyoshi,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,0,2026-09-03 22:00:00,k1,2160,2026-09-15 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,0,First Day,Hours,2160,Throughout,,,,,,,,2026-09-03,2026-09-15,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-28,2022-11-09,2026-09-03,2026-09-15,,69 Days,,,,,,,,,,,,,,,,,2160,"Event Rewards (Story, Bingo, Event Pt)",,,,,,Banner Type,1,2026-09-03 22:00:00,2026-09-15 21:59:59,Tamamo Cross (Festival) + Inari One (Festival),Oguri Cap + Yaeno Muteki,,Tamamo Cross (Festival) + Inari One (Festival),Oguri Cap + Yaeno Muteki,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,611,,,,,,,18,18,18,21,2026-09-03 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,434,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-28,2022-11-09,D-Day,69,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2026-09-15 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,80,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 2 (JBC 2022),,,,,,,,,2,2,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamamo Cross,Inari One,Oguri Cap,Yaeno Muteki,,,,,,Mejiro Ardan,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Festival),(Festival),,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,Global,,,,,,,,,,,,,,,,,230,2026-09-11 22:00:00,k1,0,2026-09-19 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,230,First Day,Hours,0,Throughout,,,,,,,,2026-09-11,2026-09-19,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09,2022-11-17,2026-09-11,2026-09-19,,77 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,1,2026-09-11 22:00:00,2026-09-19 21:59:59,Nakayama Festa,Mr. C.B. + Super Creek,,Nakayama Festa,Mr. C.B. + Super Creek,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Christmas First Day Login Bonus,,,,,,,,,JP,,JP Datedif,623,,,,,,,20,20,18,21,2026-09-11 22:00:00,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,442,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-09,2022-11-17,D-Day,77,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,2026-09-19 21:59:59,k3,,,,,,,,Pull Tickets,,Finals Day,84,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Last Day,,,,,,,,,Uma,Support,Length,8,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,Autumn G1 Celebration Missions Part 2 (Queen Elizabeth Cup),,,,,,,,,2,2,Dropdown,FALSE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nakayama Festa,,Mr. C.B.,Super Creek,,,,,,Tanino Gimlet,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-09-14,2026-09-20,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,-1,2026-09-14 22:00:00,2026-09-20 21:59:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,627,,,,,,,20,20,18,21,2026-09-14 22:00:00,5,2026-09-19 21:59:59,,
,Banner 51,Banner 52,Banner 53,Banner 54,Banner 55,Banner 56,Banner 57,Banner 58,Banner 59,Banner 60,Banner 61,Banner 62,Banner 63,Banner 64,Banner 65,Banner 66,Banner 67,Banner 68,Banner 69,Banner 70,Banner 71,Banner 72,Banner 73,Banner 74,Banner 75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,445,,,,,,,,,,,,,,,
,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,Uma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-13,2022-11-19,D-Day,80,,,,,,,,,,,,,,,
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,85,,,,,,,,,,,,,,,
,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,Air Shakur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,6,,,,,,,,,,,,,,,
,Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),Seiun Sky (Rerun) + Narita Brian (Rerun),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,FALSE,,,,,,,,,,,,,,,
,Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),Mejiro McQueen (Summer) + Gold Ship (Summer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,Bamboo Memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,Copano Rickey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),Smart Falcon (Grand Live),JP,,Global,,,,,,,,,,,,,,,,,80,2026-09-17 22:00:00,k1,0,2026-09-28 21:59:59,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Winning Ticket (Steampunk) + Narita Taishin (Steampunk),Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,80,First Day,Hours,0,Throughout,,,,,,,,2026-09-17,2026-09-28,,,,,,,,,,,,,,,
,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,Yukino Bijin,2022-11-17,2022-11-28,2026-09-17,2026-09-28,,83 Days,,,,,,,,,,,,,,80,Uma Story Ch 1-4,,,,,,,,,Banner Type,1,2026-09-17 22:00:00,2026-09-28 21:59:59,Wonder Acute,Eishin Flash,,Wonder Acute,Eishin Flash,,,,,,,,,,
,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,Seeking the Pearl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,631,,,,,,,20,20,18,21,2026-09-17 22:00:00,,,,
